"","0","1","2","3","4","5","6","7"
"Shbg",0.00504672712172635,0.00440429211312944,0.000794148908604603,0.00923429444676639,0,0.00458160692206515,0.0255740554546065,0.0243037921978209
"Sat2",0.00467338958153618,0.00482980783247001,0.0087045453047014,0.0235739111975434,0.00475277516708026,0.0110143761971571,0.0316384628126033,0.0265403923941572
"Fxr2",0.216432038942648,0.236854222620225,0.302437344450364,0.329825975576107,0.251719410782888,0.270178343264061,0.396736332927419,0.394198466620758
"Sox15",0.0176863578039227,0.0232740748736973,0.0206693851703839,0.0552138148986823,0.0154021139045404,0.0131093862193022,0.0447210788244609,0.0429209015745806
"Mpdu1",0.256885775801242,0.240557380129045,0.321466169936485,0.299814243793524,0.286378117356777,0.303101500390058,0.325775270027134,0.316935397041297
"Cd68",0.0772408689664648,0.160426296625158,0.0628051574784842,0.352338318467114,0.0905771196621983,0.363730762504751,0.0864307896030386,0.085488041839535
"Eif4a1",0.51718643764511,0.553393696296115,0.615504628130701,0.592438591386352,0.603648963068908,0.690828831742254,0.560759466477736,0.622460475966577
"Senp3",0.198467484118052,0.182243120468979,0.262965023994962,0.248886613208249,0.224236096975529,0.237310599395404,0.286097996621042,0.271550421787041
"Tnfsf12Tnfsf13",0.0528772095141687,0.168600256771254,0.0652282770155409,0.40826646709756,0.239431727377591,0.0914478824332699,0.184786047731935,0.0616428076919504
"Tnfsf13",0.0374748289586319,0.113561037275939,0.0401566854054865,0.172663415408867,0.0506726376281939,0.061729467059612,0.121559286173439,0.0413732111799905
"Tnfsf12",0.0148319492446031,0.0590509577979701,0.023138228635334,0.268474557889139,0.19245311805611,0.0297184153736579,0.0805110442187094,0.0202695965119598
"Polr2a",0.481485289718207,0.444646403095582,0.554685441923959,0.469153930896342,0.553856318955164,0.590781398948291,0.682946058100106,0.547645293504196
"Slc35g3",0.0143540377772258,0.0131996266186354,0.0153513813527157,0.0173943629505498,0.0047043331212796,0.0124120558193294,0.0243573294890762,0.0653095781667892
"Zbtb4",0.199757985669431,0.0577829313796619,0.183616662133693,0.11675518079791,0.194821281832004,0.0454524294885093,0.133347160274937,0.277905781882072
"Chrnb1",0.271187518983011,0.249731748126563,0.268397714549566,0.248797078499221,0.29614381664445,0.239982326474351,0.288216290069781,0.294798739828514
"Fgf11",0.12884740885877,0.0830533451289683,0.0976587963640865,0.132427992614546,0.113170566211118,0.0477593331938565,0.103114847537969,0.201137418319617
"Tmem102",0.0992195287303719,0.04312431140373,0.0950165941512099,0.0986917875165951,0.0748590834783538,0.0281487755098692,0.0457740618608783,0.192443772673167
"4933402P03Rik",0.00103442291526673,0.00328444407403118,0.0052785336453979,0.00689396514970575,0.00449873991975687,0.00876738343310063,0.00629752443234232,0.0215931460799066
"Spem1",0.00108897669364207,0.00543795090090876,0.00239038655949043,0.00633865243149215,0.00457086485450512,0.00242138377214063,0.00770223605099,0
"Nlgn2",0.27120689906058,0.364156112852979,0.364156410076047,0.373622776064449,0.386007000870497,0.0991053598312675,0.560381433192029,0.484410749986668
"Tmem256",0.209706116599845,0.310788238413939,0.307614745811369,0.318815037656415,0.326452788171111,0.0849333674829418,0.485909445337589,0.373591053822298
"Plscr3",0.158616139482683,0.167532203674487,0.171596852136563,0.19968621187847,0.16530342260364,0.131884317168951,0.332880830358116,0.297410903214938
"Tnk1",0.0446623896333085,0.0428951291507428,0.0288995645057566,0.0400459993320361,0.0465890524590457,0.0215312542108931,0.360587973553103,0.0376326750600193
"Tmem95",0.0594871165754514,0.0950145026787029,0.09677961537727,0.0657052808310304,0.0757076300992369,0.066783879697102,0.0933414307248154,0.0750106355152632
"Kctd11",0.29403337948453,0.317009674697271,0.227876505780406,0.233075049920793,0.290225346964278,0.394659908660387,0.199151023274581,0.417301112336844
"Acap1",0.247724992673435,0.211681180638332,0.277195947809455,0.090068411032206,0.305405535820802,0.127322590743544,0.183579272896159,0.259300620212659
"2810408A11Rik",0.311044047617072,0.3046523264817,0.339526243187063,0.32038282346756,0.342149647558192,0.377632696118583,0.407182741767537,0.387769882726971
"Neurl4",0.328629201744645,0.324200473357306,0.370554993105393,0.361556799133982,0.3695422914851,0.405719063437844,0.446686365691451,0.418571302036608
"Gps2",0.130861181731867,0.181846341231448,0.186465119559129,0.197452838740317,0.183752269375232,0.267914417546145,0.308944984305753,0.193881043460739
"Eif5a",0.473932319356703,0.564777266979909,0.585762789967815,0.51408911343377,0.513091823556792,0.763434674680288,0.678737489851169,0.648404256068032
"Ybx2",0.134096718300811,0.111706097783132,0.134733080701302,0.0981837609895734,0.144321031298548,0.137679745863575,0.305217339268939,0.229405187324541
"Slc2a4",0.0982701389897777,0.0787956045565391,0.109530712790952,0.0891065470751515,0.0886746080176199,0.0637372461493052,0.522335458206733,0.202192663549232
"Cldn7",0.0421614026900512,0.0319995984934004,0.0411897577389449,0.0513399087736456,0.0306623208632961,0.0145243168284093,0.0262105846780313,0.119808671520178
"Elp5",0.153537239769435,0.226204587992689,0.233347313465006,0.317218006766287,0.213815907091192,0.204460006438232,0.397609659013674,0.325147737501192
"Ctdnep1",0.121060361371222,0.227939359732532,0.224060312557344,0.296742916136984,0.208059058029896,0.206619274403329,0.385115623192731,0.27393144648364
"Gabarap",0.191100327372254,0.256769459384733,0.207329010503509,0.234284807502653,0.224415209521898,0.42660301608259,0.358959214622769,0.252791882598484
"Phf23",0.405103400001355,0.40359217066099,0.507756183562003,0.434281293295593,0.462041364265355,0.504341569678206,0.515331018399395,0.529184899137603
"Dvl2",0.149886145734605,0.135354969789224,0.251564481453293,0.138638791506642,0.18928722666896,0.205330898295657,0.175749964696104,0.183765524193104
"Acadvl",0.0936112373538288,0.0922001631809258,0.0975599649762382,0.0969029736610971,0.121948315495341,0.0947983156336617,0.0976392388393283,0.0865319789532103
"Dlg4",0.378613430614285,0.333275342102929,0.547103036985684,0.400871249647862,0.609381591995989,0.213773178640998,0.331921687047525,0.431753289537576
"Asgr1",0.0107948176250264,0.0335151845588288,0.0146214947775595,0.0329209710971783,0.0228793777296621,0.0289693432083328,0.0292289092753411,0.0177650866470562
"Asgr2",0.00501025443524852,0.0197494115331713,0.0144945256982669,0.126053707041774,0.00772676538570416,0.0165409812291333,0.0391244572182939,0.0033204747691425
"Mgl2",0.00220012182913913,0.0557581717297047,0.0136803060996666,0.0706010584636002,0.015399272305002,0.0174718542340217,0.0234349362527653,0.00900340611835197
"Clec10a",0.00471102961183228,0.0276436288987945,0.00628360376163275,0.194570581479122,0.0143301493225115,0.00707165223356842,0.03748856942959,0.00621709382368691
"Slc16a11",0.051718670793296,0.0149988412183891,0.0364426517074289,0.0799289781145386,0.0885089772008269,0.00591259740834118,0.0439684877702836,0.0497161674253006
"Slc16a13",0.136655040933362,0.0483527313472786,0.198562420917079,0.222015203464533,0.270103131321364,0.0252716643057899,0.349523019791619,0.158981412166268
"Bcl6b",0.142084281884379,0.0632083133975901,0.135327229979875,0.109487205292861,0.164740538234306,0.0518165576927246,0.154416958037891,0.23431138938508
"0610010K14Rik",0.299003213954585,0.304939643239368,0.315820551461338,0.326804405965665,0.395343547957548,0.352961747583019,0.49107624940835,0.503714929160774
"Gm21988",0.316322639255053,0.324639441755373,0.340210228521875,0.348782171864172,0.41773381268687,0.360799861030059,0.523100744494668,0.530321810993288
"Rnasek",0.0925362375522449,0.14135414679529,0.115482711389116,0.149863206827637,0.139065786261994,0.112194249163832,0.211803485592468,0.138605716910057
"Alox12",0.0499953198426943,0.0622819107098411,0.0375189570853444,0.105634235275893,0.0828759806645789,0.0190328475551106,0.0527893534814768,0.0485234153982397
"Alox12e",0.010350666074651,0.0134623741960381,0.0108215024549857,0.0252628995307397,0.00980411896341121,0.00512850735647238,0.00981292102704485,0.0284834860733863
"Alox15",0.00960122024511825,0.0224053131007789,0.0124046457641175,0.0354968760298884,0.0162230111358514,0.00650951706165338,0.0290586407888095,0.013335153789529
"Pelp1",0.0924252328743625,0.0986470356879658,0.141071050904607,0.151492919424387,0.147599519240556,0.0934115226713819,0.128487433662061,0.131690913516113
"Arrb2",0.314057193457852,0.616986822020169,0.420779424355106,0.35942136222685,0.56657815508454,0.639496157585921,0.308222000360876,0.412417899590398
"Med11",0.345785505843376,0.327373692597232,0.302139853097605,0.388799131505884,0.221451022677533,0.353233622081477,0.296020949662252,0.428279377641093
"Cxcl16",0.0254803623650166,0.0273773205356451,0.0219897630551356,0.0813891524089232,0.0285481838175241,0.016057204608722,0.0244489579304008,0.056580701982436
"Zmynd15",0.0237889295118023,0.0225197888389636,0.0138364573035861,0.069645248559333,0.0317359197365994,0.0169140915591082,0.0372436042840077,0.066880922533976
"Tm4sf5",0.0606710003654271,0.0270173238992543,0.0837215274949354,0.076384269860207,0.0636830856915694,0.0167777409083601,0.0439004449520949,0.179652937908296
"Vmo1",0.0127900965297017,0.0146597271064792,0.0213765761932296,0.0192142928725617,0.0127387394093615,0.00379164853834502,0.020207146302326,0.00631321560800569
"Gltpd2",0.00131216774820718,0.00236318626202254,0.002863847447486,0.00330783199716834,0.00307304924520713,0.000481544489091228,0.00975290284555866,0
"Psmb6",0.136636140914965,0.199483544611934,0.171568598447853,0.150468302292768,0.182320029583125,0.105640529348969,0.14357021216884,0.218574208145528
"Pld2",0.105278777206314,0.0514874873797134,0.216365539754365,0.244809295304723,0.288938287508786,0.0191418123836262,0.0829803123962417,0.237294263424546
"Mink1",0.233726940824051,0.153013512139095,0.514877215103393,0.489487204337841,0.428194490385781,0.0738386189671086,0.264103019982825,0.402328808562576
"Chrne",0.105499940227481,0.0979058896060921,0.203102008495333,0.152873756531434,0.202839387628559,0.0557884860818902,0.0583682818509429,0.260421459798662
"4930544D05Rik",0.104202644427021,0.0943966633649705,0.198711739988437,0.148614055301722,0.17226113065582,0.0550576638063704,0.0531831381372268,0.253200712822318
"Gp1ba",0.0139589815777461,0.0140565142142154,0.0100290672610803,0.0236032385578936,0.010314366266847,0.008063975996924,0.070641362167778,0
"Slc25a11",0.3282455372386,0.321148410134673,0.313613771008193,0.276005235479257,0.344414492605317,0.405666565440261,0.454822496782253,0.440620128511038
"Rnf167",0.43256138324131,0.403266836481845,0.444953406930865,0.346953734238992,0.462178252881412,0.539998126453159,0.488951414026942,0.464902077961105
"Pfn1",0.375447366704801,0.430273821630756,0.392889428493837,0.301115227934026,0.522512068582235,0.423966721902311,0.34315588663332,0.391492700717085
"Eno3",0.100096374501444,0.0619498970085949,0.121313700382846,0.125495824228936,0.147036895920651,0.0728395473709897,0.113674510169947,0.116670052713881
"Spag7",0.491776880322374,0.505563824483735,0.550055492830165,0.493905404503987,0.581915384565583,0.568130349436818,0.503462543569512,0.557159696409139
"Camta2",0.326643659067002,0.324895372603899,0.317698933528345,0.373404783302789,0.232634746236751,0.45111713822129,0.20071333177411,0.265652654634535
"Inca1",0.19750061141347,0.201289376731142,0.229557243286378,0.19098210920388,0.232148905539374,0.260653083430717,0.204976710150222,0.229452062857983
"Kif1c",0.288659904442509,0.432645399550219,0.292888726800679,0.441860335072167,0.275488718259529,0.600261332588578,0.29781466448203,0.247321965900938
"Zfp3",0.137671166377039,0.0510702495065868,0.209651869500836,0.118633064189605,0.255369454814272,0.0335719741699301,0.0810779657764791,0.313716710664703
"Scimp",0.421234609812485,0.0974356816833929,0.25008991623172,0.318701432904247,0.577734924090347,0.235012662902504,0.140480150919216,0.528883634898158
"Rabep1",0.295407584024149,0.175852026316397,0.240115647403219,0.335849940792916,0.447301677550081,0.111901367271978,0.294409016380813,0.352455415054296
"Nup88",0.343639689539714,0.275556423672364,0.375894265496921,0.373951306062022,0.396536408317786,0.388365197075599,0.522767990148404,0.39660188444932
"Rpain",0.324490721600678,0.272413404372248,0.358898772195586,0.351100450091476,0.349983713336152,0.381696853854186,0.49077232101354,0.367570327849862
"C1qbp",0.129979607581843,0.116153995009419,0.128130622362038,0.152977478215955,0.122437004913222,0.141040407965386,0.172190584370982,0.228027439435778
"Dhx33",0.250997548038878,0.193858356308369,0.237481861129224,0.235495668809097,0.294010839230634,0.159033341152405,0.232313528800974,0.336841278487938
"Derl2",0.544731362521061,0.564493483400229,0.55251607692414,0.573242703072055,0.610219552648537,0.726483890776196,0.61032363499998,0.602031706103017
"Mis12",0.540184724754085,0.547576968618039,0.54973478487295,0.540930454005269,0.599421833289784,0.725243382544175,0.596308143950786,0.605687478552142
"Nlrp1a",0.0251858502336236,0.112951208288218,0.0638218770144842,0.285587571139817,0.0498446256020795,0.204891207127996,0.0706868779918098,0.0689021804562517
"Nlrp1b",0.0710932683720302,0.198456905838302,0.103555009098111,0.431897603063202,0.0814989096518675,0.424746110391428,0.109325720905567,0.134405682575594
"Wscd1",0.00862554811710111,0.0118390378299602,0.016328127064071,0.015722980430314,0.0157855143860035,0.0042317245700338,0.0224006894640187,0.00668038415569329
"Aipl1",0.0186741065897862,0.0101529837962309,0.0133045453328489,0.0290914143728468,0.018779775781474,0.00742796782361309,0.0230570071732674,0.0213993873473873
"Fam64a",0.0822925708542016,0.113192018097391,0.12204936813089,0.124365093697487,0.142426582929961,0.0386468066009514,0.0470465029810483,0.0915659156424127
"Pitpnm3",0.0597825578014728,0.0823646517613207,0.0424227424720376,0.112663806191704,0.133721421580465,0.0216380550618786,0.12340106466567,0.133490015639794
"4933427D14Rik",0.168133781272199,0.15931309737771,0.373507995042547,0.170478105751492,0.259921127345564,0.0754260074064903,0.181611251051389,0.256905013706565
"Txndc17",0.140173014533724,0.138257683695486,0.181553077037006,0.12485333840224,0.165937271566045,0.069676397448991,0.121701037039471,0.219629668832254
"Med31",0.255140059978013,0.357017636162321,0.292716659045077,0.237139461224711,0.303898254191478,0.305299360181436,0.244987416761408,0.363839961345907
"Slc13a5",0.0288499532227407,0.0364453293166637,0.0341073693845424,0.0366219392828886,0.0319369590931457,0.010660565903348,0.0634971223783835,0.0755570575346955
"Xaf1",0.0919396937189913,0.0797098302090384,0.127045137795911,0.141677432353365,0.154859432985298,0.0891303492544273,0.174907861280954,0.184872802924106
"Fbxo39",0.0180075492195107,0.0122481969848837,0.0206788330606703,0.022626307781866,0.0145452468640761,0.00779159349644626,0.0186886016735316,0.00310088831758351
"Tekt1",0.039909801898365,0.0481252699703103,0.0128030454139742,0.0321564999289898,0.0212181923655875,0.00328541148890252,0.0380484854247325,0.0252644753057822
"Smtnl2",0.075994210022493,0.0394405821585286,0.0204727589255755,0.0509005971416538,0.0196570500968246,0.00363634343672647,0.0552628174193815,0.111383720298477
"Ggt6",0.00230985283138457,0.00636968438248869,0.00921337609187661,0.00270399390141916,0.00965176685451138,0.000749695594581363,0.0181036748890733,0
"Mybbp1a",0.334348505550541,0.11269655229084,0.163318118639178,0.143525100633493,0.188703669238586,0.106932310863614,0.144677606519326,0.283463742315793
"Spns2",0.564354930290471,0.277371840028844,0.0833391741663696,0.370404652703411,0.283865110937835,0.11675159062031,0.283432945104316,0.372443577693226
"Spns3",0.302879483190709,0.362668448686071,0.107640784245014,0.395251446118897,0.180111890631489,0.0868391797500508,0.188227286953588,0.342482543773931
"Ube2g1",0.487135044130814,0.459634446695262,0.505320988220011,0.476584914323818,0.531538721284305,0.495018777513116,0.496702711617533,0.559303771705878
"Ankfy1",0.290970827927559,0.278104014320479,0.34171338782107,0.352230687145172,0.283233413552659,0.269989152280587,0.474009359504133,0.374541006330958
"Cyb5d2",0.299174046402771,0.302451651059914,0.377093115272193,0.421212967015528,0.339697311828635,0.338693232945369,0.410895007162072,0.332521820156475
"Zzef1",0.437603974018955,0.360800453526141,0.512079819512705,0.413519397501352,0.475297420296175,0.308756552135246,0.5179836716991,0.618539901456181
"Atp2a3",0.532161103968462,0.357659574285529,0.477260795467894,0.288033691835754,0.437713831625919,0.155292406980797,0.142251113259201,0.593577033330955
"P2rx1",0.119339700149168,0.217264880838207,0.0881990022425078,0.143374702824779,0.14043577819727,0.138081305119277,0.106993534308816,0.164862518864616
"Camkk1",0.425910941317412,0.421317223441091,0.427807513559005,0.433964523522549,0.395206879822598,0.693146030929569,0.247458553839214,0.408108084625269
"1200014J11Rik",0.278099472650177,0.26055556300007,0.312563121483562,0.28334680428698,0.290737364995347,0.366317374532872,0.331286028707146,0.312407461654151
"Itgae",0.233172509114718,0.227573738455996,0.578942797439226,0.433047040793683,0.575603444791787,0.232894344939453,0.337142793276337,0.559770001563526
"Gsg2",0.14616603756283,0.137463179998718,0.207029165883899,0.153443506774693,0.208274046501355,0.124985484623019,0.201512166394836,0.267129684212737
"P2rx5",0.0473219099300536,0.0613250767826419,0.0519862716474332,0.110927224185991,0.0225329493439031,0.0246053779794695,0.0638545203746627,0.0526287835166126
"Emc6",0.248586378358175,0.255107698450064,0.310302011385383,0.267631207676734,0.29153468775327,0.351355232179553,0.35699148368246,0.414149311319851
"Tax1bp3",0.253894636114837,0.263191290602641,0.313042924676176,0.276889240025614,0.295375495375896,0.358516407467846,0.364286396937672,0.4220046013146
"Ctns",0.301302509430152,0.32126018854347,0.405631648894316,0.444262554854283,0.420183973886527,0.254978301654811,0.363595783885363,0.451365412504508
"Shpk",0.298453115410558,0.284629956426433,0.405949020944583,0.329601754156698,0.41408971398916,0.237976019681849,0.375018183645943,0.488232398576496
"Trpv1",0.0142517955087514,0.0106338815832464,0.0140990985677446,0.0160877106652581,0.0247945447219412,0.00437838351693767,0.0333815607057462,0.0448225179069483
"Trpv3",0.0100996658331683,0.0231532540483363,0.0288238958006551,0.0159731530205086,0.0444931402708755,0.00162952758363367,0.0415516199745471,0.0218024320415311
"Aspa",0.00581828569101699,0.0256506872095163,0.0127580237703543,0.023703060702901,0.0238227651927862,0.0127676039026772,0.0583874304193681,0.0190575159950834
"Spata22",0.00401141453793492,0.00239299675153616,0.0044366366648255,0.00635219057734019,0.000772020937706514,0.0100767040202535,0.019883795964521,0.00644160646248488
"Olfr20",0.00184298749412565,0,0.00164987993030589,0.00214583848255126,0,0.00538825868924457,0.005724112070402,0
"Olfr376",0.00123708077829475,0.000755123120137005,0.0011061817230695,0.00157956691316071,0.00889207662827719,0,0.00334582864571714,0
"Olfr1",0.000921724624731613,0.00130542510769471,0.000591204196775398,0.000225233806367672,0,0.000406277339403859,0,0
"Olfr378",0.000890584160854389,0.0012578220838494,0,0,0,0,0.00223564489135588,0.0075384997794198
"Olfr380",0.000844214297133865,0.000233972981647607,0.00215241800768805,0,0.0013548808680227,0,0,0
"Olfr381",0.000823758046762831,0,0,0.00218117811885581,0,0,0.00173346116159543,0
"Olfr382",0,0.00154947349615241,0.00293491264965415,0,0,0,0,0
"Olfr385",0,0,0,0.00118514803513975,0,0,0.00299896106204196,0.00468326956627699
"Olfr384",0,0,0,0,0,0,0,0
"Zfp735",0.00156992272117938,0.00299307946454912,0.000909210012076968,0.00240634537047117,0.00494631905868684,0.000941979614957653,0.00346935550886313,0
"Olfr389",0.00138124462353162,0.00330611872314038,0,0.000734314467094203,0,0,0.0017815667564685,0
"Olfr390",0.00104391265631538,0.00500529390006595,0,0.000342731341822289,0,0,0,0
"Olfr392",0,0.00039446391740575,0,0.00215758603540171,0,0,0.000506849609751058,0.00965324187579372
"Olfr393",0.000188192559999106,0.000755123120137005,0,0.000921382363805294,0,0,0.000357994088562718,0
"Olfr394",0,0,0,0.00100559347460796,0,0,0.00241991390577341,0
"Olfr395",0.00037013436719657,0.000264521206747967,0,0,0.00803182495440369,0.000661920711011982,0.00200765023075746,0
"Olfr23",0.000214231959647108,0,0,0,0,0,0.000343544928267936,0
"Olfr397",0,0.000415259199322752,0,0.000540007218471645,0.00124263200491172,0,0.000921349400198444,0
"Olfr398",0.00188596691177146,0.000500085499635479,0.0032875090520014,0.00298432166265737,0,0,0.000357994088562718,0.00563137389603474
"Olfr139",0.000556050441804933,0,0,0,0.00271109798773366,0,0.00162383759265103,0
"Olfr399",0,0.00206217990139452,0,0.00149993914859642,0.00653407964062908,0.000466343313409899,0.00585790587985308,0.0128487188072043
"Zfp616",0.000419578876796671,0.00435017101037173,0.00589967277689995,0.002002101665684,0.00404936376581522,0,0.00557228135276946,0.00310088831758351
"Olfr401",0,0.00113983902889469,0,0,0,0,0.000589139983652154,0
"Olfr402",0.00066327080903286,0.000328740266134145,0.00048518724190341,0.00165454729301968,0.00122580129466231,0,0,0
"Olfr403",0,0.000755123120137005,0,0,0,0.000606717995440632,0,0
"Olfr43",0.000189448266985066,0.000755123120137005,0.000591204196775398,0,0,0,0,0
"Olfr406",0.00136109796847569,0.00163521804979576,0,0.000210649235440897,0,0,0.000656446817062571,0
"Olfr59",0.00134233366097728,0.00345238210331042,0.00328787401091097,0.00127250135551607,0.00986010892435815,0.00114898302238639,0.00284016318171876,0
"Olfr410",0.000239572175478706,0.00273194135026444,0.00201162762340376,0.000767203357369821,0.001681739489974,0.00297955819069867,0.00523540254058839,0
"Olfr411",0.00250403624114257,0.001433844040642,0,0.00477687231870969,0.00755634060250359,0,0.0161685494741222,0
"Olfr412",0.000841342786154297,0.000286547911722189,0.003594381836711,0.000652288539422704,0,0,0.00516709275057541,0.00344826201871511
"Rap1gap2",0.40372803932688,1.03792015472307,1.02867165339529,1.12589858546673,1.03496885535633,0.737004557468575,0.817536464266305,0.841716700561763
"E130309D14Rik",0.0881710201188029,0.0869505264774573,0.125604778164517,0.178542368093188,0.0781515853469442,0.0742654283138616,0.324197927066401,0.158639063700475
"Cluh",0.266755334219328,0.234080034661348,0.315257320192937,0.455158836660206,0.285559348868244,0.317611769591773,0.306044343168289,0.327504999367068
"Pafah1b1",0.371066114536733,0.38802303596839,0.528734560751168,0.395277950735772,0.46316577363844,0.481180108309327,0.539322058759591,0.462579671845464
"Mettl16",0.281583746033308,0.188359561997614,0.253520026651502,0.314783566799174,0.245347700979853,0.232178059150473,0.329397797834482,0.27808321795919
"Mnt",0.927838248457982,1.1413841707236,1.12642957258446,1.15443276358827,1.12608266224464,1.68972280370101,1.00589290421613,1.08170931968065
"Sgsm2",0.275448331375871,0.142028181005668,0.294457831135053,0.22181831544528,0.332873875602288,0.128177142971383,0.252138733995925,0.41855220937655
"Tsr1",0.238461640780384,0.121311596392733,0.257079791736797,0.187808226646044,0.29428910526633,0.103693943682576,0.203718019444728,0.485343349295571
"Srr",0.266590976486793,0.295804212015279,0.319135560474592,0.277094156846845,0.328351875631223,0.407221440264263,0.416922610240654,0.505275270814906
"Smg6",0.679722735670087,0.772677479492135,0.862129993149086,0.888664501747962,1.06141117756224,0.854535491948959,0.845577731370424,0.753918850328152
"Hic1",0.31276678838569,0.280861876461672,0.438130882431872,0.225239449487732,0.4415629160656,0.279815242295749,0.186705493760199,0.251150879377677
"Ovca2",0.19289691974384,0.138491916093666,0.253893201059893,0.156178691520278,0.268550532069166,0.0798352646427292,0.109016721693535,0.260667107964592
"Dph1",0.407079680268521,0.241968520052542,0.373464660931342,0.288447332716204,0.410210783135554,0.123377301287448,0.221880215171381,0.507558510617575
"Rtn4rl1",0.228409693074675,0.172519093029911,0.539484407289512,0.342296795754277,0.708843818840147,0.0617120475562062,0.283097483543785,0.516019475309453
"Rpa1",0.513296540495965,0.241309014713441,0.749360063103143,0.36913474696849,0.655179397067585,0.181689736880923,0.481290654907216,0.507278024236371
"Smyd4",0.357404703314529,0.21513568159584,0.366197991175398,0.336843346840312,0.289410058400711,0.162107792613681,0.404976045058389,0.462719763498516
"Serpinf1",0.171247028538493,0.0454570562345344,0.0671625643925041,0.144450955169347,0.0677248310107775,0.0244229941811437,0.0763852538338058,0.141591131425854
"Serpinf2",0.0133400529700584,0.00952747445869684,0.0119576663529576,0.0388083557428572,0.0153283598210913,0.00415556743586462,0.032585656941982,0.0217520948259351
"Wdr81",0.273560541264289,0.134454730823166,0.16957730944501,0.221567841817846,0.211439991847209,0.145042882929448,0.490843381692906,0.367611379363843
"Tlcd2",0.619256566467461,0.787665011416677,0.629866347002,0.729183160105038,0.603208960890802,1.04228472808982,0.786859333249532,0.795823323587728
"Prpf8",0.305224582144205,0.264474519046529,0.30127651542861,0.312591159915827,0.272528326803386,0.310803024082435,0.382638453810715,0.317072399613785
"Rilp",0.158194975134117,0.156554197595775,0.149719478214526,0.20800882676408,0.135432752648113,0.164133442729212,0.166805516480365,0.190239488167704
"Scarf1",0.0302991701464871,0.0615541299383041,0.0378676739575651,0.129162611360858,0.0276884555537974,0.0244832935559818,0.0556825995481759,0.00582904159387043
"Slc43a2",0.781294139112626,0.704696363185309,0.6956122240159,1.04122826518481,0.658298047806969,1.01680399225097,0.515972797847412,0.923936678914724
"Pitpna",0.487553178361881,0.466780010322695,0.404333357301668,0.591493835432451,0.483433908542734,0.528707185993362,0.314212961391609,0.511347117589384
"Inpp5k",0.363293066932504,0.410364410971588,0.438138491997246,0.506562332421127,0.389355181092135,0.563823966463075,0.443067522651596,0.455310154081061
"Myo1c",0.853185925263938,0.57431131535814,0.404563656283372,0.835674250024657,0.538138382209972,0.767314850904846,0.565672466618168,0.704250965989627
"Crk",0.330316366232962,0.375132130489231,0.405743916866483,0.415345404670426,0.363629116504268,0.454324632025012,0.449469807086288,0.491219409837455
"Ywhae",0.37391318464649,0.190078961827257,0.351350776412804,0.338277412678878,0.330143989087123,0.223992847280871,0.328041039722006,0.399029267094869
"Doc2b",0.144022274616501,0.101895137460132,0.127283748688766,0.130193208000381,0.114579887884915,0.0798275173487081,0.12887412720336,0.117482948365657
"Rph3al",0.30131797067195,0.210683048295524,0.428918086729434,0.280550727731653,0.59589300382128,0.0635044846802892,0.632426855983427,0.23840285299587
"1700016K19Rik",0.0894458030983995,0.0633271899606619,0.0679568843622677,0.0372508380971606,0.0649869343494169,0.0315440289055612,0.0258009040339916,0.0760194330743195
"Fam101b",0.0846184559189931,0.232314564374871,0.107152073111687,0.140672803702609,0.134015787230649,0.239048356374277,0.064442847872153,0.158654326360595
"Vps53",0.404395563061437,0.422757949573275,0.352882085500428,0.374387528919414,0.321223159431453,0.293706747840379,0.274656922445403,0.394544882720204
"Glod4",0.545083399640627,0.473028577472063,0.621639665345544,0.56135760888102,0.617102420986002,0.355535250902345,0.497429213808707,0.635162237843451
"Fam57a",0.219438911702879,0.215491646728078,0.267227131338041,0.241680595995964,0.298250642946255,0.138082889902596,0.221788373404068,0.276323309537776
"Gemin4",0.20767269449684,0.141212797579461,0.205359202739582,0.174414208054405,0.229695880242006,0.130779428724463,0.16102510812857,0.190030226008659
"Dbil5",0.202340472772571,0.130030812945394,0.192643725007718,0.166636038033454,0.222174996755165,0.127163553948893,0.152055058206372,0.190030226008659
"Rnmtl1",0.0908583893315898,0.0902791142317488,0.115253431053657,0.0911578690852619,0.0976824317206306,0.0615954374464611,0.121066176906202,0.125917434323693
"Nxn",0.233839955119324,0.61864847688158,0.390150353387398,0.415694161688938,0.379638920854244,0.327131186435037,0.331245795003733,0.292685697039153
"Timm22",0.327078093888296,0.29494090075331,0.340261396397819,0.285204092589403,0.36368198588469,0.393547070031483,0.201784525371619,0.343274069970444
"Abr",0.84069475542761,1.13928876651462,0.905615635657831,1.32982665988421,1.04469232603109,1.4446057666571,0.65241298866093,0.886819881167911
"Bhlha9",0.00264214796532645,0.00271768152100855,0.00106748167657798,0.00877943946170024,0.000860029383725738,0.000729202264378238,0.00273050218386924,0.0103978645304448
"Tusc5",0.0128141316811608,0.00975407865937439,0.0166251604456415,0.0241539447360806,0.019393298921584,0.000406277339403859,0.0269110630084813,0.0351506374860308
"Gosr1",0.206513798756157,0.190507939794713,0.389740476037733,0.234271519560883,0.401833382090553,0.248828181378834,0.232441682928099,0.283174059576736
"Cpd",0.268470591023,0.274360723056257,0.37706293941992,0.277551971314964,0.250195075976041,0.291378736357449,0.281563121274111,0.392156814685347
"Tmigd1",0.0121088320636082,0.0964544953598202,0.0218622405648802,0.0643596898180292,0.0108766492277451,0.0377992072059293,0.0329762914211986,0.038366537061614
